Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imported AMTI 400600 V1.00 #1 - Force,,,Imported AMTI 400600 V1.00 #1 - Moment,,,Imported AMTI 400600 V1.00 #1 - CoP,,,Imported AMTI 400600 V1.00 #2 - Force,,,Imported AMTI 400600 V1.00 #2 - Moment,,,Imported AMTI 400600 V1.00 #2 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,6,0,0,0,0,0,0,-200,750,0,18.9895,-0.748572,-270.756,62497.5,-37535.6,3930.65,61.3673,69.1741,0,18.9895,-0.748572,-270.756,-18729.3,16615.6,-1915.9,61.3673,69.1741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,7,0,0,0,0,0,0,-200,750,0,19.2605,-0.740178,-275.988,63609.6,-38257.3,3948.34,61.3805,69.5204,0,19.2605,-0.740178,-275.988,-19186.8,16940.3,-1977.84,61.3805,69.5204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,8,0,0,0,0,0,0,-200,750,0,19.7556,-0.576416,-281.061,64843.5,-39052,3970.97,61.0551,69.2901,0,19.7556,-0.576416,-281.061,-19474.7,17160.2,-2070.98,61.0551,69.2901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,9,0,0,0,0,0,0,-200,750,0,20.1988,-0.157634,-286.593,66109.5,-39729,4041.95,61.3749,69.3262,0,20.1988,-0.157634,-286.593,-19868.4,17589.6,-2049.23,61.3749,69.3261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,0,0,0,0,0,0,0,-200,750,0,20.5353,-0.086426,-291.512,67406.7,-40438.4,4097.95,61.2807,68.7689,0,20.5353,-0.086426,-291.512,-20047,17864.1,-2079.94,61.2807,68.7689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1,0,0,0,0,0,0,-200,750,0,21.1497,-0.202477,-297.498,68620.3,-41264.7,4114.02,61.2943,69.3423,0,21.1497,-0.202477,-297.498,-20629.2,18235,-2271.39,61.2943,69.3423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2,0,0,0,0,0,0,-200,750,0,21.2535,-0.0337764,-303.393,69917.6,-41948.6,4182.38,61.7351,69.5478,0,21.2535,-0.0337764,-303.393,-21100.3,18730,-2200.41,61.7351,69.5478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3,0,0,0,0,0,0,-200,750,0,21.532,0.229755,-308.652,71125.3,-42661.8,4236.99,61.7805,69.5617,0,21.532,0.229755,-308.652,-21470.4,19068.7,-2176.66,61.7805,69.5617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,4,0,0,0,0,0,0,-200,750,0,22.0374,0.347379,-314.434,72355.7,-43486.8,4286.1,61.6981,69.8855,0,22.0374,0.347379,-314.434,-21974.4,19400,-2255.64,61.6982,69.8855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,5,0,0,0,0,0,0,-200,750,0,22.466,0.568494,-319.964,73635,-44225.8,4353.97,61.7786,69.8644,0,22.466,0.568494,-319.964,-22354.1,19766.9,-2272.12,61.7786,69.8644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,6,0,0,0,0,0,0,-200,750,0,22.7905,0.627878,-325.147,74889.5,-44932.2,4383.54,61.8094,69.6746,0,22.7905,0.627878,-325.147,-22654.5,20097.1,-2328.03,61.8094,69.6746,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,7,0,0,0,0,0,0,-200,750,0,23.28,0.693236,-330.677,76048.3,-45713.5,4390.57,61.7581,70.0227,0,23.28,0.693236,-330.677,-23154.9,20422,-2454.79,61.7581,70.0227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,8,0,0,0,0,0,0,-200,750,0,23.7597,0.892864,-336.421,77337.1,-46409.4,4513.18,62.0498,70.1182,0,23.7597,0.892864,-336.421,-23589.3,20874.9,-2436.17,62.0498,70.1182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,9,0,0,0,0,0,0,-200,750,0,24.2273,1.09636,-341.462,78565.6,-47116.8,4598.67,62.0148,69.9146,0,24.2273,1.09636,-341.462,-23873.2,21175.7,-2450.25,62.0148,69.9146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0,0,0,0,0,0,0,-200,750,0,24.6442,1.1943,-346.581,79649.8,-47798.8,4634.2,62.0848,70.1844,0,24.6442,1.1943,-346.581,-24324.6,21517.4,-2520.19,62.0848,70.1844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1,0,0,0,0,0,0,-200,750,0,25.0946,1.18561,-351.842,80816.6,-48465,4681.25,62.2533,70.3043,0,25.0946,1.18561,-351.842,-24736,21903.3,-2610,62.2533,70.3043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2,0,0,0,0,0,0,-200,750,0,25.4209,1.23123,-357.158,82012,-49084.8,4743.17,62.5684,70.3765,0,25.4209,1.23123,-357.158,-25135.6,22346.8,-2636.84,62.5684,70.3765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,3,0,0,0,0,0,0,-200,750,0,25.9089,1.27458,-361.153,83235,-49820.2,4831.22,62.0523,69.5298,0,25.9089,1.27458,-361.153,-25110.9,22410.4,-2686.53,62.0523,69.5298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,4,0,0,0,0,0,0,-200,750,0,26.3723,1.21995,-366.319,84253.1,-50473.5,4924.19,62.2144,70.0008,0,26.3723,1.21995,-366.319,-25642.7,22790.3,-2743.51,62.2144,70.0008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,5,0,0,0,0,0,0,-200,750,0,26.8506,1.4228,-371.235,85326.7,-51100.6,5008.86,62.3496,70.1544,0,26.8506,1.4228,-371.235,-26043.8,23146.3,-2761.75,62.3496,70.1544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,6,0,0,0,0,0,0,-200,750,0,27.281,1.70697,-375.564,86461.4,-51795.2,5096.96,62.087,69.7826,0,27.281,1.70697,-375.564,-26207.9,23317.7,-2745.96,62.0871,69.7826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,7,0,0,0,0,0,0,-200,750,0,27.7049,1.73766,-380.031,87595.5,-52421.4,5175.43,62.0604,69.5043,0,27.7049,1.73766,-380.031,-26413.8,23584.9,-2788.5,62.0604,69.5043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,8,0,0,0,0,0,0,-200,750,0,28.1023,1.70686,-384.973,88671.7,-52977,5248.49,62.3879,69.668,0,28.1023,1.70686,-384.973,-26820.3,24017.7,-2840.84,62.3879,69.668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,9,0,0,0,0,0,0,-200,750,0,28.7255,1.82693,-389.608,89619.6,-53628.3,5297.96,62.3534,69.9751,0,28.7255,1.82693,-389.608,-27262.9,24293.4,-2954.31,62.3534,69.9751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0,0,0,0,0,0,0,-200,750,0,29.2084,1.9553,-393.781,90652.4,-54283.8,5392.02,62.1472,69.7898,0,29.2084,1.9553,-393.781,-27481.9,24472.4,-2979.44,62.1472,69.7898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1,0,0,0,0,0,0,-200,750,0,29.7573,2.05158,-398.352,91731.8,-54842.1,5463.12,62.3277,69.7219,0,29.7573,2.05158,-398.352,-27773.9,24828.4,-3053.76,62.3277,69.7219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2,0,0,0,0,0,0,-200,750,0,30.1819,2.11795,-402.857,92741.9,-55408.3,5563.16,62.4616,69.7895,0,30.1819,2.11795,-402.857,-28115.2,25163.1,-3067.81,62.4616,69.7895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,3,0,0,0,0,0,0,-200,750,0,30.6303,2.16812,-407.149,93692.4,-56005,5638.81,62.4459,69.8818,0,30.6303,2.16812,-407.149,-28452.3,25424.8,-3116.66,62.4459,69.8818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,4,0,0,0,0,0,0,-200,750,0,30.9706,2.21744,-411.45,94732.9,-56585.9,5692.62,62.4719,69.7583,0,30.9706,2.21744,-411.45,-28702.1,25704.1,-3155.07,62.4719,69.7584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,5,0,0,0,0,0,0,-200,750,0,31.3708,2.26429,-416.449,95777.2,-57142.5,5773.53,62.7862,70.0145,0,31.3708,2.26429,-416.449,-29157.4,26147.2,-3184.85,62.7862,70.0145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6,0,0,0,0,0,0,-200,750,0,31.7548,2.3728,-420.794,96786.3,-57706.2,5846.93,62.8635,69.9913,0,31.7548,2.3728,-420.794,-29451.9,26452.6,-3204.96,62.8635,69.9913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,7,0,0,0,0,0,0,-200,750,0,32.1891,2.3424,-424.892,97771.6,-58253.5,5877.71,62.898,69.8905,0,32.1891,2.3424,-424.892,-29695.9,26724.8,-3310.52,62.898,69.8905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,8,0,0,0,0,0,0,-200,750,0,32.6633,2.41025,-429.656,98731.7,-58830.2,5971.84,63.076,70.2074,0,32.6633,2.41025,-429.656,-30165,27101,-3345.09,63.076,70.2074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,9,0,0,0,0,0,0,-200,750,0,33.0315,2.71152,-433.742,99789.2,-59411.8,6087.43,63.0249,69.9341,0,33.0315,2.71152,-433.742,-30333.3,27336.5,-3279.7,63.0249,69.9341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0,0,0,0,0,0,0,-200,750,0,33.6958,2.73638,-437.537,100784,-59974.6,6198.53,62.9267,69.655,0,33.6958,2.73638,-437.537,-30476.7,27532.8,-3362.94,62.9267,69.655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,0,0,0,0,0,0,-200,750,0,34.2372,2.81685,-441.822,101807,-60503.3,6277.94,63.0595,69.5744,0,34.2372,2.81685,-441.822,-30739.5,27861.1,-3429.84,63.0595,69.5744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2,0,0,0,0,0,0,-200,750,0,34.8853,3.07629,-446.654,102773,-61092,6365.86,63.2229,69.904,0,34.8853,3.07629,-446.654,-31222.9,28238.7,-3484.48,63.2229,69.904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3,0,0,0,0,0,0,-200,750,0,35.4127,3.24114,-450.303,103738,-61614.2,6461.51,63.1716,69.627,0,35.4127,3.24114,-450.303,-31353.3,28446.4,-3514.07,63.1717,69.627,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,4,0,0,0,0,0,0,-200,750,0,35.8629,3.30948,-453.868,104616,-62151.4,6532.74,63.0627,69.5016,0,35.8629,3.30948,-453.868,-31544.5,28622.1,-3564.24,63.0627,69.5016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,5,0,0,0,0,0,0,-200,750,0,36.3641,3.26726,-459.098,105551,-62637.8,6628.28,63.5634,70.0905,0,36.3641,3.26726,-459.098,-32178.4,29181.8,-3627.5,63.5634,70.0905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6,0,0,0,0,0,0,-200,750,0,36.9207,3.41214,-463.65,106576,-63209.7,6746.94,63.6693,70.1366,0,36.9207,3.41214,-463.65,-32518.9,29520.3,-3646.83,63.6693,70.1367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,7,0,0,0,0,0,0,-200,750,0,37.5383,3.54753,-466.714,107507,-63746.5,6848.66,63.4142,69.6514,0,37.5383,3.54753,-466.714,-32507.3,29596.3,-3703.32,63.4143,69.6515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,8,0,0,0,0,0,0,-200,750,0,38.1147,3.62699,-469.624,108380,-64225.9,6961.76,63.2399,69.2189,0,38.1147,3.62699,-469.624,-32506.9,29699,-3747.24,63.2399,69.2189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,9,0,0,0,0,0,0,-200,750,0,38.5769,3.69375,-474.29,109203,-64759.8,7078.79,63.4593,69.7541,0,38.5769,3.69375,-474.29,-33083.6,30098.1,-3755.53,63.4593,69.7541,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0,0,0,0,0,0,0,-200,750,0,39.0984,3.8052,-477.798,110128,-65230.5,7165.24,63.4768,69.5098,0,39.0984,3.8052,-477.798,-33211.6,30329.1,-3803.23,63.4768,69.5098,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1,0,0,0,0,0,0,-200,750,0,39.8305,4.03595,-481.5,110941,-65752.6,7264.01,63.4421,69.5919,0,39.8305,4.03595,-481.5,-33508.5,30547.3,-3877.96,63.4421,69.5919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2,0,0,0,0,0,0,-200,750,0,40.5632,4.02711,-485.066,111725,-66193.2,7413.77,63.5378,69.6699,0,40.5632,4.02711,-485.066,-33794.5,30820.1,-3949.76,63.5378,69.6699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
